-0.010000000000000897	1.23	END TRANSMISSION
-0.010000000000000897	1.24	END TRANSMISSION
-0.010000000000000897	1.25	END TRANSMISSION
-0.010000000000000897	1.26	END TRANSMISSION
-0.010000000000000897	1.27	END TRANSMISSION
-0.010000000000000897	1.28	END TRANSMISSION
-0.010000000000000897	1.29	END TRANSMISSION
-0.010000000000000897	1.3	END TRANSMISSION
-0.010000000000000897	1.31	END TRANSMISSION
-0.010000000000000897	1.32	END TRANSMISSION
-0.010000000000000897	1.33	END TRANSMISSION
-0.010000000000000897	1.34	END TRANSMISSION
-0.010000000000000897	1.35	END TRANSMISSION
-0.010000000000000897	1.36	END TRANSMISSION
-0.010000000000000897	1.37	END TRANSMISSION
-0.010000000000001119	1.38	END TRANSMISSION
-0.010000000000001119	1.39	END TRANSMISSION
-0.010000000000001119	1.4	END TRANSMISSION
-0.010000000000001119	1.41	END TRANSMISSION
-0.010000000000001119	1.42	END TRANSMISSION
-0.010000000000001119	1.43	END TRANSMISSION
-0.010000000000001119	1.44	END TRANSMISSION
-0.010000000000001119	1.45	END TRANSMISSION
-0.010000000000001119	1.46	END TRANSMISSION
-0.010000000000001119	1.47	END TRANSMISSION
-0.010000000000001119	1.48	END TRANSMISSION
-0.010000000000001119	1.49	END TRANSMISSION
-0.010000000000001119	1.5	END TRANSMISSION
-0.010000000000001119	1.51	END TRANSMISSION
-0.010000000000001119	1.52	END TRANSMISSION
-0.010000000000001119	1.53	END TRANSMISSION
-0.010000000000001119	1.54	END TRANSMISSION
-0.010000000000001119	1.55	END TRANSMISSION
-0.010000000000001119	1.56	END TRANSMISSION
-0.010000000000001119	1.57	END TRANSMISSION
-0.010000000000001119	1.58	END TRANSMISSION
-0.010000000000001119	1.59	END TRANSMISSION
-0.010000000000001119	1.6	END TRANSMISSION
-0.010000000000001119	1.61	END TRANSMISSION
-0.010000000000001119	1.62	END TRANSMISSION
-0.010000000000001341	1.63	END TRANSMISSION
-0.010000000000001341	1.64	END TRANSMISSION
-0.010000000000001341	1.65	END TRANSMISSION
-0.010000000000001341	1.66	END TRANSMISSION
-0.010000000000001341	1.67	END TRANSMISSION
-0.010000000000001341	1.68	END TRANSMISSION
-0.010000000000001341	1.69	END TRANSMISSION
-0.010000000000001341	1.7	END TRANSMISSION
-0.010000000000001341	1.71	END TRANSMISSION
-0.010000000000001341	1.72	END TRANSMISSION
-0.010000000000001341	1.73	END TRANSMISSION
-0.010000000000001341	1.74	END TRANSMISSION
-0.010000000000001341	1.75	END TRANSMISSION
-0.010000000000001341	1.76	END TRANSMISSION
-0.010000000000001341	1.77	END TRANSMISSION
-0.010000000000001341	1.78	END TRANSMISSION
-0.010000000000001341	1.79	END TRANSMISSION
-0.010000000000001341	1.8	END TRANSMISSION
-0.010000000000001341	1.81	END TRANSMISSION
-0.010000000000001341	1.82	END TRANSMISSION
-0.010000000000001341	1.83	END TRANSMISSION
-0.010000000000001341	1.84	END TRANSMISSION
-0.010000000000001341	1.85	END TRANSMISSION
-0.010000000000001341	1.86	END TRANSMISSION
-0.010000000000001341	1.87	END TRANSMISSION
-0.010000000000001563	1.88	END TRANSMISSION
-0.010000000000001563	1.89	END TRANSMISSION
-0.010000000000001563	1.9	END TRANSMISSION
-0.010000000000001563	1.91	END TRANSMISSION
-0.010000000000001563	1.92	END TRANSMISSION
-0.010000000000001563	1.93	END TRANSMISSION
-0.010000000000001563	1.94	END TRANSMISSION
-0.010000000000001563	1.95	END TRANSMISSION
-0.010000000000001563	1.96	END TRANSMISSION
-0.010000000000001563	1.97	END TRANSMISSION
-0.010000000000001563	1.98	END TRANSMISSION
-0.010000000000001341	1.99	END TRANSMISSION
-0.010000000000001119	2.0	END TRANSMISSION
-0.010000000000001119	2.01	END TRANSMISSION
-0.010000000000000675	2.02	END TRANSMISSION
-0.010000000000000675	2.03	END TRANSMISSION
-0.010000000000000231	2.04	END TRANSMISSION
-0.010000000000000231	2.05	END TRANSMISSION
-0.009999999999999787	2.06	END TRANSMISSION
-0.009999999999999787	2.07	END TRANSMISSION
-0.009999999999999343	2.08	END TRANSMISSION
-0.009999999999999343	2.09	END TRANSMISSION
-0.009999999999998899	2.1	END TRANSMISSION
-0.009999999999998899	2.11	END TRANSMISSION
-0.009999999999998455	2.12	END TRANSMISSION
-0.009999999999998455	2.13	END TRANSMISSION
-0.00999999999999801	2.14	END TRANSMISSION
-0.00999999999999801	2.15	END TRANSMISSION
-0.009999999999997566	2.16	END TRANSMISSION
-0.009999999999997566	2.17	END TRANSMISSION
-0.009999999999997122	2.18	END TRANSMISSION
-0.009999999999997122	2.19	END TRANSMISSION
-0.009999999999996678	2.2	END TRANSMISSION
-0.009999999999996678	2.21	END TRANSMISSION
-0.009999999999996234	2.22	END TRANSMISSION
-0.009999999999996234	2.23	END TRANSMISSION
-0.00999999999999579	2.24	END TRANSMISSION
-0.00999999999999579	2.25	END TRANSMISSION
-0.00999999999999579	2.26	END TRANSMISSION
-0.009999999999995346	2.27	END TRANSMISSION
-0.009999999999995346	2.28	END TRANSMISSION
-0.009999999999994902	2.29	END TRANSMISSION
-0.009999999999994902	2.3	END TRANSMISSION
-0.009999999999994458	2.31	END TRANSMISSION
-0.009999999999994458	2.32	END TRANSMISSION
-0.009999999999994014	2.33	END TRANSMISSION
-0.009999999999994014	2.34	END TRANSMISSION
-0.00999999999999357	2.35	END TRANSMISSION
-0.00999999999999357	2.36	END TRANSMISSION
-0.009999999999993125	2.37	END TRANSMISSION
-0.009999999999993125	2.38	END TRANSMISSION
-0.009999999999992681	2.39	END TRANSMISSION
-0.009999999999992681	2.4	END TRANSMISSION
-0.009999999999992237	2.41	END TRANSMISSION
-0.009999999999992237	2.42	END TRANSMISSION
-0.009999999999991793	2.43	END TRANSMISSION
-0.009999999999991793	2.44	END TRANSMISSION
-0.00999999999999135	2.45	END TRANSMISSION
-0.00999999999999135	2.46	END TRANSMISSION
-0.009999999999990905	2.47	END TRANSMISSION
-0.009999999999990905	2.48	END TRANSMISSION
-0.009999999999990461	2.49	END TRANSMISSION
-0.009999999999990461	2.5	END TRANSMISSION
-0.009999999999990461	2.51	END TRANSMISSION
-0.009999999999990017	2.52	END TRANSMISSION
-0.009999999999990017	2.53	END TRANSMISSION
-0.009999999999989573	2.54	END TRANSMISSION
-0.009999999999989573	2.55	END TRANSMISSION
-0.009999999999989129	2.56	END TRANSMISSION
-0.009999999999989129	2.57	END TRANSMISSION
-0.009999999999988685	2.58	END TRANSMISSION
-0.009999999999988685	2.59	END TRANSMISSION
-0.00999999999998824	2.6	END TRANSMISSION
-0.00999999999998824	2.61	END TRANSMISSION
-0.009999999999987796	2.62	END TRANSMISSION
-0.009999999999987796	2.63	END TRANSMISSION
-0.009999999999987352	2.64	END TRANSMISSION
-0.009999999999987352	2.65	END TRANSMISSION
-0.009999999999986908	2.66	END TRANSMISSION
-0.009999999999986908	2.67	END TRANSMISSION
-0.009999999999986464	2.68	END TRANSMISSION
-0.009999999999986464	2.69	END TRANSMISSION
-0.00999999999998602	2.7	END TRANSMISSION
-0.00999999999998602	2.71	END TRANSMISSION
-0.009999999999985576	2.72	END TRANSMISSION
-0.009999999999985576	2.73	END TRANSMISSION
-0.009999999999985132	2.74	END TRANSMISSION
-0.009999999999985132	2.75	END TRANSMISSION
-0.009999999999985132	2.76	END TRANSMISSION
-0.009999999999984688	2.77	END TRANSMISSION
-0.009999999999984688	2.78	END TRANSMISSION
-0.009999999999984244	2.79	END TRANSMISSION
-0.009999999999984244	2.8	END TRANSMISSION
-0.0099999999999838	2.81	END TRANSMISSION
-0.0099999999999838	2.82	END TRANSMISSION
-0.009999999999983356	2.83	END TRANSMISSION
-0.009999999999983356	2.84	END TRANSMISSION
-0.009999999999982911	2.85	END TRANSMISSION
-0.009999999999982911	2.86	END TRANSMISSION
-0.009999999999982467	2.87	END TRANSMISSION
-0.009999999999982467	2.88	END TRANSMISSION
-0.009999999999982023	2.89	END TRANSMISSION
-0.009999999999982023	2.9	END TRANSMISSION
-0.00999999999998158	2.91	END TRANSMISSION
-0.00999999999998158	2.92	END TRANSMISSION
-0.009999999999981135	2.93	END TRANSMISSION
-0.009999999999981135	2.94	END TRANSMISSION
-0.009999999999980691	2.95	END TRANSMISSION
-0.009999999999980691	2.96	END TRANSMISSION
-0.009999999999980247	2.97	END TRANSMISSION
-0.009999999999980247	2.98	END TRANSMISSION
-0.009999999999979803	2.99	END TRANSMISSION
-0.009999999999979803	3.0	END TRANSMISSION
-0.009999999999979803	3.01	END TRANSMISSION
-0.009999999999979359	3.02	END TRANSMISSION
-0.009999999999979359	3.03	END TRANSMISSION
-0.009999999999978915	3.04	END TRANSMISSION
-0.009999999999978915	3.05	END TRANSMISSION
-0.00999999999997847	3.06	END TRANSMISSION
-0.00999999999997847	3.07	END TRANSMISSION
-0.009999999999978026	3.08	END TRANSMISSION
-0.009999999999978026	3.09	END TRANSMISSION
-0.009999999999977582	3.1	END TRANSMISSION
-0.009999999999977582	3.11	END TRANSMISSION
-0.009999999999977138	3.12	END TRANSMISSION
-0.009999999999977138	3.13	END TRANSMISSION
-0.009999999999976694	3.14	END TRANSMISSION
-0.009999999999976694	3.15	END TRANSMISSION
-0.00999999999997625	3.16	END TRANSMISSION
-0.00999999999997625	3.17	END TRANSMISSION
-0.009999999999975806	3.18	END TRANSMISSION
-0.009999999999975806	3.19	END TRANSMISSION
-0.009999999999975362	3.2	END TRANSMISSION
-0.009999999999975362	3.21	END TRANSMISSION
-0.009999999999974918	3.22	END TRANSMISSION
-0.009999999999974918	3.23	END TRANSMISSION
-0.009999999999974474	3.24	END TRANSMISSION
-0.009999999999974474	3.25	END TRANSMISSION
-0.009999999999974474	3.26	END TRANSMISSION
-0.00999999999997403	3.27	END TRANSMISSION
-0.00999999999997403	3.28	END TRANSMISSION
-0.009999999999973586	3.29	END TRANSMISSION
-0.009999999999973586	3.3	END TRANSMISSION
-0.009999999999973141	3.31	END TRANSMISSION
-0.009999999999973141	3.32	END TRANSMISSION
-0.009999999999972697	3.33	END TRANSMISSION
-0.009999999999972697	3.34	END TRANSMISSION
-0.009999999999972253	3.35	END TRANSMISSION
-0.009999999999972253	3.36	END TRANSMISSION
-0.00999999999997181	3.37	END TRANSMISSION
-0.00999999999997181	3.38	END TRANSMISSION
-0.009999999999971365	3.39	END TRANSMISSION
-0.009999999999971365	3.4	END TRANSMISSION
-0.009999999999970921	3.41	END TRANSMISSION
-0.009999999999970921	3.42	END TRANSMISSION
-0.009999999999970477	3.43	END TRANSMISSION
-0.009999999999970477	3.44	END TRANSMISSION
-0.009999999999970033	3.45	END TRANSMISSION
-0.009999999999970033	3.46	END TRANSMISSION
-0.009999999999969589	3.47	END TRANSMISSION
-0.009999999999969589	3.48	END TRANSMISSION
-0.009999999999969145	3.49	END TRANSMISSION
-0.009999999999969145	3.5	END TRANSMISSION
-0.009999999999969145	3.51	END TRANSMISSION
-0.0099999999999687	3.52	END TRANSMISSION
-0.0099999999999687	3.53	END TRANSMISSION
-0.009999999999968257	3.54	END TRANSMISSION
-0.009999999999968257	3.55	END TRANSMISSION
-0.009999999999967812	3.56	END TRANSMISSION
-0.009999999999967812	3.57	END TRANSMISSION
-0.009999999999967368	3.58	END TRANSMISSION
-0.009999999999967368	3.59	END TRANSMISSION
-0.009999999999966924	3.6	END TRANSMISSION
-0.009999999999966924	3.61	END TRANSMISSION
-0.00999999999996648	3.62	END TRANSMISSION
-0.00999999999996648	3.63	END TRANSMISSION
-0.009999999999966036	3.64	END TRANSMISSION
-0.009999999999966036	3.65	END TRANSMISSION
-0.009999999999965592	3.66	END TRANSMISSION
-0.009999999999965592	3.67	END TRANSMISSION
-0.009999999999965148	3.68	END TRANSMISSION
-0.009999999999965148	3.69	END TRANSMISSION
-0.009999999999964704	3.7	END TRANSMISSION
-0.009999999999964704	3.71	END TRANSMISSION
-0.00999999999996426	3.72	END TRANSMISSION
-0.00999999999996426	3.73	END TRANSMISSION
-0.009999999999963816	3.74	END TRANSMISSION
-0.009999999999963816	3.75	END TRANSMISSION
-0.009999999999963816	3.76	END TRANSMISSION
-0.009999999999963372	3.77	END TRANSMISSION
-0.009999999999963372	3.78	END TRANSMISSION
-0.009999999999962927	3.79	END TRANSMISSION
-0.009999999999962927	3.8	END TRANSMISSION
-0.009999999999962483	3.81	END TRANSMISSION
-0.009999999999962483	3.82	END TRANSMISSION
-0.00999999999996204	3.83	END TRANSMISSION
-0.00999999999996204	3.84	END TRANSMISSION
-0.009999999999961595	3.85	END TRANSMISSION
-0.009999999999961595	3.86	END TRANSMISSION
-0.009999999999961151	3.87	END TRANSMISSION
-0.009999999999961151	3.88	END TRANSMISSION
-0.009999999999960707	3.89	END TRANSMISSION
-0.009999999999960707	3.9	END TRANSMISSION
-0.009999999999960263	3.91	END TRANSMISSION
-0.009999999999960263	3.92	END TRANSMISSION
-0.009999999999959819	3.93	END TRANSMISSION
-0.009999999999959819	3.94	END TRANSMISSION
-0.009999999999959375	3.95	END TRANSMISSION
-0.009999999999959375	3.96	END TRANSMISSION
-0.00999999999995893	3.97	END TRANSMISSION
-0.00999999999995893	3.98	END TRANSMISSION
-0.009999999999958487	3.99	END TRANSMISSION
-0.00999999999995893	4.0	END TRANSMISSION
-0.00999999999995893	4.01	END TRANSMISSION
-0.00999999999995893	4.02	END TRANSMISSION
-0.009999999999958042	4.03	END TRANSMISSION
-0.009999999999958042	4.04	END TRANSMISSION
-0.009999999999958042	4.05	END TRANSMISSION
-0.009999999999958042	4.06	END TRANSMISSION
-0.009999999999957154	4.07	END TRANSMISSION
-0.009999999999957154	4.08	END TRANSMISSION
-0.009999999999957154	4.09	END TRANSMISSION
-0.009999999999957154	4.1	END TRANSMISSION
-0.009999999999956266	4.11	END TRANSMISSION
-0.009999999999956266	4.12	END TRANSMISSION
-0.009999999999956266	4.13	END TRANSMISSION
-0.009999999999956266	4.14	END TRANSMISSION
-0.009999999999955378	4.15	END TRANSMISSION
-0.009999999999955378	4.16	END TRANSMISSION
-0.009999999999955378	4.17	END TRANSMISSION
-0.009999999999955378	4.18	END TRANSMISSION
-0.00999999999995449	4.19	END TRANSMISSION
-0.00999999999995449	4.2	END TRANSMISSION
-0.00999999999995449	4.21	END TRANSMISSION
-0.00999999999995449	4.22	END TRANSMISSION
-0.009999999999953602	4.23	END TRANSMISSION
-0.009999999999953602	4.24	END TRANSMISSION
-0.009999999999953602	4.25	END TRANSMISSION
-0.009999999999953602	4.26	END TRANSMISSION
-0.009999999999953602	4.27	END TRANSMISSION
-0.009999999999952713	4.28	END TRANSMISSION
-0.009999999999952713	4.29	END TRANSMISSION
-0.009999999999952713	4.3	END TRANSMISSION
-0.009999999999952713	4.31	END TRANSMISSION
-0.009999999999951825	4.32	END TRANSMISSION
-0.009999999999951825	4.33	END TRANSMISSION
-0.009999999999951825	4.34	END TRANSMISSION
-0.009999999999951825	4.35	END TRANSMISSION
-0.009999999999950937	4.36	END TRANSMISSION
-0.009999999999950937	4.37	END TRANSMISSION
-0.009999999999950937	4.38	END TRANSMISSION
-0.009999999999950937	4.39	END TRANSMISSION
-0.009999999999950049	4.4	END TRANSMISSION
-0.009999999999950049	4.41	END TRANSMISSION
-0.009999999999950049	4.42	END TRANSMISSION
-0.009999999999950049	4.43	END TRANSMISSION
-0.00999999999994916	4.44	END TRANSMISSION
-0.00999999999994916	4.45	END TRANSMISSION
-0.00999999999994916	4.46	END TRANSMISSION
-0.00999999999994916	4.47	END TRANSMISSION
-0.009999999999948272	4.48	END TRANSMISSION
-0.009999999999948272	4.49	END TRANSMISSION
-0.009999999999948272	4.5	END TRANSMISSION
-0.009999999999948272	4.51	END TRANSMISSION
-0.009999999999948272	4.52	END TRANSMISSION
-0.009999999999947384	4.53	END TRANSMISSION
-0.009999999999947384	4.54	END TRANSMISSION
-0.009999999999947384	4.55	END TRANSMISSION
-0.009999999999947384	4.56	END TRANSMISSION
-0.009999999999946496	4.57	END TRANSMISSION
-0.009999999999946496	4.58	END TRANSMISSION
-0.009999999999946496	4.59	END TRANSMISSION
-0.009999999999946496	4.6	END TRANSMISSION
-0.009999999999945608	4.61	END TRANSMISSION
-0.009999999999945608	4.62	END TRANSMISSION
-0.009999999999945608	4.63	END TRANSMISSION
-0.009999999999945608	4.64	END TRANSMISSION
-0.00999999999994472	4.65	END TRANSMISSION
-0.00999999999994472	4.66	END TRANSMISSION
-0.00999999999994472	4.67	END TRANSMISSION
-0.00999999999994472	4.68	END TRANSMISSION
-0.009999999999943832	4.69	END TRANSMISSION
-0.009999999999943832	4.7	END TRANSMISSION
-0.009999999999943832	4.71	END TRANSMISSION
-0.009999999999943832	4.72	END TRANSMISSION
-0.009999999999942943	4.73	END TRANSMISSION
-0.009999999999942943	4.74	END TRANSMISSION
-0.009999999999942943	4.75	END TRANSMISSION
-0.009999999999942943	4.76	END TRANSMISSION
-0.009999999999942943	4.77	END TRANSMISSION
-0.009999999999942055	4.78	END TRANSMISSION
-0.009999999999942055	4.79	END TRANSMISSION
-0.009999999999942055	4.8	END TRANSMISSION
-0.009999999999942055	4.81	END TRANSMISSION
-0.009999999999941167	4.82	END TRANSMISSION
-0.009999999999941167	4.83	END TRANSMISSION
-0.009999999999941167	4.84	END TRANSMISSION
-0.009999999999941167	4.85	END TRANSMISSION
-0.009999999999940279	4.86	END TRANSMISSION
-0.009999999999940279	4.87	END TRANSMISSION
-0.009999999999940279	4.88	END TRANSMISSION
-0.009999999999940279	4.89	END TRANSMISSION
-0.00999999999993939	4.9	END TRANSMISSION
-0.00999999999993939	4.91	END TRANSMISSION
-0.00999999999993939	4.92	END TRANSMISSION
-0.00999999999993939	4.93	END TRANSMISSION
-0.009999999999938503	4.94	END TRANSMISSION
-0.009999999999938503	4.95	END TRANSMISSION
-0.009999999999938503	4.96	END TRANSMISSION
-0.009999999999938503	4.97	END TRANSMISSION
-0.009999999999937614	4.98	END TRANSMISSION
-0.009999999999937614	4.99	END TRANSMISSION
-0.009999999999937614	5.0	END TRANSMISSION
-0.009999999999937614	5.01	END TRANSMISSION
-0.009999999999937614	5.02	END TRANSMISSION
-0.009999999999936726	5.03	END TRANSMISSION
-0.009999999999936726	5.04	END TRANSMISSION
-0.009999999999936726	5.05	END TRANSMISSION
-0.009999999999936726	5.06	END TRANSMISSION
-0.009999999999935838	5.07	END TRANSMISSION
-0.009999999999935838	5.08	END TRANSMISSION
-0.009999999999935838	5.09	END TRANSMISSION
-0.009999999999935838	5.1	END TRANSMISSION
-0.00999999999993495	5.11	END TRANSMISSION
-0.00999999999993495	5.12	END TRANSMISSION
-0.00999999999993495	5.13	END TRANSMISSION
-0.00999999999993495	5.14	END TRANSMISSION
-0.009999999999934062	5.15	END TRANSMISSION
-0.009999999999934062	5.16	END TRANSMISSION
-0.009999999999934062	5.17	END TRANSMISSION
-0.009999999999934062	5.18	END TRANSMISSION
-0.009999999999933173	5.19	END TRANSMISSION
-0.009999999999933173	5.2	END TRANSMISSION
-0.009999999999933173	5.21	END TRANSMISSION
-0.009999999999933173	5.22	END TRANSMISSION
-0.009999999999932285	5.23	END TRANSMISSION
-0.009999999999932285	5.24	END TRANSMISSION
-0.009999999999932285	5.25	END TRANSMISSION
-0.009999999999932285	5.26	END TRANSMISSION
-0.009999999999932285	5.27	END TRANSMISSION
-0.009999999999931397	5.28	END TRANSMISSION
-0.009999999999931397	5.29	END TRANSMISSION
-0.009999999999931397	5.3	END TRANSMISSION
-0.009999999999931397	5.31	END TRANSMISSION
-0.009999999999930509	5.32	END TRANSMISSION
-0.009999999999930509	5.33	END TRANSMISSION
-0.009999999999930509	5.34	END TRANSMISSION
-0.009999999999930509	5.35	END TRANSMISSION
-0.00999999999992962	5.36	END TRANSMISSION
-0.00999999999992962	5.37	END TRANSMISSION
-0.00999999999992962	5.38	END TRANSMISSION
-0.00999999999992962	5.39	END TRANSMISSION
-0.009999999999928733	5.4	END TRANSMISSION
-0.009999999999928733	5.41	END TRANSMISSION
-0.009999999999928733	5.42	END TRANSMISSION
-0.009999999999928733	5.43	END TRANSMISSION
-0.009999999999927844	5.44	END TRANSMISSION
-0.009999999999927844	5.45	END TRANSMISSION
-0.009999999999927844	5.46	END TRANSMISSION
-0.009999999999927844	5.47	END TRANSMISSION
-0.009999999999926956	5.48	END TRANSMISSION
-0.009999999999926956	5.49	END TRANSMISSION
-0.009999999999926956	5.5	END TRANSMISSION
-0.009999999999926956	5.51	END TRANSMISSION
-0.009999999999926956	5.52	END TRANSMISSION
-0.009999999999926068	5.53	END TRANSMISSION
-0.009999999999926068	5.54	END TRANSMISSION
-0.009999999999926068	5.55	END TRANSMISSION
-0.009999999999926068	5.56	END TRANSMISSION
-0.00999999999992518	5.57	END TRANSMISSION
-0.00999999999992518	5.58	END TRANSMISSION
-0.00999999999992518	5.59	END TRANSMISSION
-0.00999999999992518	5.6	END TRANSMISSION
-0.009999999999924292	5.61	END TRANSMISSION
-0.009999999999924292	5.62	END TRANSMISSION
-0.009999999999924292	5.63	END TRANSMISSION
-0.009999999999924292	5.64	END TRANSMISSION
-0.009999999999923403	5.65	END TRANSMISSION
-0.009999999999923403	5.66	END TRANSMISSION
-0.009999999999923403	5.67	END TRANSMISSION
-0.009999999999923403	5.68	END TRANSMISSION
-0.009999999999922515	5.69	END TRANSMISSION
-0.009999999999922515	5.7	END TRANSMISSION
-0.009999999999922515	5.71	END TRANSMISSION
-0.009999999999922515	5.72	END TRANSMISSION
-0.009999999999921627	5.73	END TRANSMISSION
-0.009999999999921627	5.74	END TRANSMISSION
-0.009999999999921627	5.75	END TRANSMISSION
-0.009999999999921627	5.76	END TRANSMISSION
-0.009999999999921627	5.77	END TRANSMISSION
-0.009999999999920739	5.78	END TRANSMISSION
-0.009999999999920739	5.79	END TRANSMISSION
-0.009999999999920739	5.8	END TRANSMISSION
-0.009999999999920739	5.81	END TRANSMISSION
-0.00999999999991985	5.82	END TRANSMISSION
-0.00999999999991985	5.83	END TRANSMISSION
-0.00999999999991985	5.84	END TRANSMISSION
-0.00999999999991985	5.85	END TRANSMISSION
-0.009999999999918963	5.86	END TRANSMISSION
-0.009999999999918963	5.87	END TRANSMISSION
-0.009999999999918963	5.88	END TRANSMISSION
-0.009999999999918963	5.89	END TRANSMISSION
-0.009999999999918074	5.9	END TRANSMISSION
-0.009999999999918074	5.91	END TRANSMISSION
-0.009999999999918074	5.92	END TRANSMISSION
-0.009999999999918074	5.93	END TRANSMISSION
-0.009999999999917186	5.94	END TRANSMISSION
-0.009999999999917186	5.95	END TRANSMISSION
-0.009999999999917186	5.96	END TRANSMISSION
-0.009999999999917186	5.97	END TRANSMISSION
-0.009999999999916298	5.98	END TRANSMISSION
-0.009999999999916298	5.99	END TRANSMISSION
-0.009999999999916298	6.0	END TRANSMISSION
-0.009999999999916298	6.01	END TRANSMISSION
-0.009999999999916298	6.02	END TRANSMISSION
-0.00999999999991541	6.03	END TRANSMISSION
-0.00999999999991541	6.04	END TRANSMISSION
-0.00999999999991541	6.05	END TRANSMISSION
-0.00999999999991541	6.06	END TRANSMISSION
-0.009999999999914522	6.07	END TRANSMISSION
-0.009999999999914522	6.08	END TRANSMISSION
-0.009999999999914522	6.09	END TRANSMISSION
-0.009999999999914522	6.1	END TRANSMISSION
-0.009999999999913634	6.11	END TRANSMISSION
